"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1983-02-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",21.14,"bereinigt"
"1983-02-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.22,"bereinigt"
"1983-02-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.43,"bereinigt"
"1983-02-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",249.72,"bereinigt"
"1983-02-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",217.17,"bereinigt"
"1983-02-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",77.95,"bereinigt"
"1983-02-05T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.69,"bereinigt"
"1983-02-05T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",38.73,"bereinigt"
"1983-02-05T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",75.83,"bereinigt"
"1983-02-05T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",81.05,"bereinigt"
"1983-02-05T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",60.23,"bereinigt"
"1983-02-06T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.68,"bereinigt"
"1983-02-06T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",33.31,"bereinigt"
"1983-02-06T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",63.55,"bereinigt"
"1983-02-06T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",68.36,"bereinigt"
"1983-02-06T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",45.52,"bereinigt"
"1983-02-07T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.83,"bereinigt"
"1983-02-07T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",37.63,"bereinigt"
"1983-02-07T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",85.19,"bereinigt"
"1983-02-07T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",87.98,"bereinigt"
"1983-02-07T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",54,"bereinigt"
"1983-02-08T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",4.04,"bereinigt"
"1983-02-08T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",31.58,"bereinigt"
"1983-02-08T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",292.78,"bereinigt"
"1983-02-08T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",251.25,"bereinigt"
"1983-02-08T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",139.78,"bereinigt"
"1983-02-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.9,"bereinigt"
"1983-02-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",31.98,"bereinigt"
"1983-02-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",263.44,"bereinigt"
"1983-02-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",227.93,"bereinigt"
"1983-02-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",98.71,"bereinigt"
"1983-02-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",3.65,"bereinigt"
"1983-02-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",42.11,"bereinigt"
